"","id","especie","ultima_modificacion","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","nombre_seccion","area_seccion","inclinacion_peligrosa"
"21261",40270,"Fresno europeo","11/04/2011 11:48","Muy bajo (1 - 2 mts)",5,"Chico",-68.84615,-32.88123,1,"Parque Central",1655358,0
"21262",40274,"Olmo comun","11/04/2011 10:35","Medio (4 - 8 mts)",120,"Grande",-68.84579,-32.88128,1,"Parque Central",1655358,0
"21263",40275,"Olmo comun","11/04/2011 10:33","Medio (4 - 8 mts)",120,"Grande",-68.84569,-32.88129,1,"Parque Central",1655358,0
"21264",40277,"Olmo comun","11/04/2011 10:27","Bajo (2 - 4 mts)",84,"Grande",-68.8455,-32.88132,1,"Parque Central",1655358,0
"21265",40278,"Olmo comun","11/04/2011 09:59","Medio (4 - 8 mts)",120,"Grande",-68.84538,-32.88133,1,"Parque Central",1655358,0
"21266",40282,"Fresno europeo","11/04/2011 09:26","Medio (4 - 8 mts)",130,"Grande",-68.84506,-32.8813,1,"Parque Central",1655358,1
"21267",40283,"Morera","11/04/2011 09:23","Medio (4 - 8 mts)",160,"Grande",-68.84505,-32.88125,1,"Parque Central",1655358,1
"21268",40284,"Fresno europeo","11/04/2011 09:21","Medio (4 - 8 mts)",140,"Grande",-68.84504,-32.8812,1,"Parque Central",1655358,0
"21269",40286,"Ligustro","11/04/2011 09:15","Muy bajo (1 - 2 mts)",8,"Chico",-68.845,-32.88105,1,"Parque Central",1655358,0
"21270",40290,"Morera","11/04/2011 09:05","Alto (> 8 mts)",180,"Grande",-68.84492,-32.88077,1,"Parque Central",1655358,1
"21271",40291,"Morera","11/04/2011 09:02","Medio (4 - 8 mts)",140,"Grande",-68.84491,-32.88071,1,"Parque Central",1655358,1
"21272",40292,"Morera","11/04/2011 08:57","Medio (4 - 8 mts)",60,"Mediano",-68.84487,-32.88056,1,"Parque Central",1655358,0
"21273",40294,"Morera","11/04/2011 08:53","Medio (4 - 8 mts)",160,"Grande",-68.84486,-32.88042,1,"Parque Central",1655358,0
"21274",40298,"Morera","11/04/2011 13:10","Medio (4 - 8 mts)",200,"Grande",-68.84509,-32.88035,1,"Parque Central",1655358,0
"21275",40299,"Morera","11/04/2011 13:07","Alto (> 8 mts)",190,"Grande",-68.84516,-32.88034,1,"Parque Central",1655358,1
"21276",40300,"Prunas","11/04/2011 13:04","Muy bajo (1 - 2 mts)",7,"Chico",-68.84525,-32.88033,1,"Parque Central",1655358,0
"21277",40301,"Fresno europeo","11/04/2011 13:02","Medio (4 - 8 mts)",146,"Grande",-68.84534,-32.88032,1,"Parque Central",1655358,0
"21278",40303,"Morera","11/04/2011 12:55","Medio (4 - 8 mts)",130,"Grande",-68.84553,-32.8803,1,"Parque Central",1655358,0
"21279",40305,"Paraiso","11/04/2011 12:44","Bajo (2 - 4 mts)",52,"Mediano",-68.84567,-32.88028,1,"Parque Central",1655358,1
"21280",40306,"Aguaribay","11/04/2011 12:37","Alto (> 8 mts)",320,"Grande",-68.84577,-32.88027,1,"Parque Central",1655358,0
"21281",40310,"Palo borracho","11/04/2011 12:18","Bajo (2 - 4 mts)",30,"Mediano",-68.84603,-32.88048,1,"Parque Central",1655358,0
"21282",40312,"Ailanthus","11/04/2011 12:08","Medio (4 - 8 mts)",36,"Mediano",-68.8461,-32.88074,1,"Parque Central",1655358,0
"21283",40313,"Olmo comun","11/04/2011 12:06","Medio (4 - 8 mts)",140,"Grande",-68.84611,-32.88077,1,"Parque Central",1655358,0
"21284",40319,"Pltano","08/04/2011 13:09","Alto (> 8 mts)",160,"Grande",-68.84378,-32.88147,1,"Parque Central",1655358,0
"21285",40322,"Fresno americano","08/04/2011 12:48","Alto (> 8 mts)",120,"Grande",-68.84366,-32.88103,1,"Parque Central",1655358,0
"21286",40323,"Pltano","08/04/2011 12:45","Alto (> 8 mts)",320,"Grande",-68.84363,-32.88094,1,"Parque Central",1655358,0
"21287",40327,"Olmo bola","08/04/2011 12:34","Medio (4 - 8 mts)",80,"Grande",-68.84355,-32.88061,1,"Parque Central",1655358,0
"21288",40330,"Fresno europeo","08/04/2011 12:21","Bajo (2 - 4 mts)",44,"Mediano",-68.8438,-32.88052,1,"Parque Central",1655358,0
"21289",40334,"Fresno europeo","08/04/2011 12:07","Bajo (2 - 4 mts)",20,"Chico",-68.8442,-32.88047,1,"Parque Central",1655358,0
"21290",40337,"Morera","08/04/2011 12:02","Alto (> 8 mts)",140,"Grande",-68.84447,-32.88043,1,"Parque Central",1655358,0
"21291",40338,"Morera","08/04/2011 12:00","Medio (4 - 8 mts)",150,"Grande",-68.84454,-32.88042,1,"Parque Central",1655358,1
"21292",40340,"Fresno europeo","08/04/2011 11:54","Medio (4 - 8 mts)",120,"Grande",-68.84472,-32.88052,1,"Parque Central",1655358,0
"21293",40343,"Morera","08/04/2011 11:42","Alto (> 8 mts)",164,"Grande",-68.84479,-32.88078,1,"Parque Central",1655358,0
"21294",40345,"Fresno europeo","08/04/2011 10:23","Alto (> 8 mts)",120,"Grande",-68.84483,-32.88095,1,"Parque Central",1655358,0
"21295",40346,"Morera","08/04/2011 10:18","Alto (> 8 mts)",160,"Grande",-68.84486,-32.88106,1,"Parque Central",1655358,0
"21296",40347,"Olmo bola","08/04/2011 10:12","Bajo (2 - 4 mts)",60,"Mediano",-68.84489,-32.88117,1,"Parque Central",1655358,0
"21297",40349,"Fresno europeo","08/04/2011 10:04","Muy bajo (1 - 2 mts)",5,"Chico",-68.84484,-32.88141,1,"Parque Central",1655358,0
"21298",40350,"Olmo comun","08/04/2011 09:59","Medio (4 - 8 mts)",100,"Grande",-68.84466,-32.88144,1,"Parque Central",1655358,0
"21299",40352,"Olmo comun","08/04/2011 09:56","Medio (4 - 8 mts)",150,"Grande",-68.84447,-32.88147,1,"Parque Central",1655358,0
"21300",40353,"Paraiso sombrilla","08/04/2011 09:54","Bajo (2 - 4 mts)",70,"Grande",-68.8444,-32.88148,1,"Parque Central",1655358,0
"21301",40357,"Olmo comun","08/04/2011 09:43","Medio (4 - 8 mts)",140,"Grande",-68.84399,-32.88154,1,"Parque Central",1655358,0
"21302",40358,"Olmo comun","08/04/2011 09:41","Medio (4 - 8 mts)",150,"Grande",-68.84388,-32.88156,1,"Parque Central",1655358,0
"21303",40359,"Pltano","11/04/2011 10:22","Alto (> 8 mts)",208,"Grande",-68.84519,-32.88266,1,"Parque Central",1655358,0
"21304",40360,"Pltano","11/04/2011 10:16","Alto (> 8 mts)",186,"Grande",-68.84511,-32.88267,1,"Parque Central",1655358,0
"21305",40362,"Pltano","11/04/2011 10:12","Alto (> 8 mts)",240,"Grande",-68.84493,-32.88271,1,"Parque Central",1655358,0
"21306",40363,"Pltano","11/04/2011 10:07","Alto (> 8 mts)",164,"Grande",-68.84488,-32.88272,1,"Parque Central",1655358,0
"21307",40365,"Pltano","11/04/2011 10:01","Alto (> 8 mts)",190,"Grande",-68.84469,-32.88276,1,"Parque Central",1655358,0
"21308",40366,"Pltano","11/04/2011 09:58","Alto (> 8 mts)",254,"Grande",-68.84461,-32.88277,1,"Parque Central",1655358,0
"21309",40368,"Pltano","11/04/2011 09:53","Alto (> 8 mts)",180,"Grande",-68.84439,-32.88281,1,"Parque Central",1655358,0
"21310",40369,"Pltano","11/04/2011 09:51","Bajo (2 - 4 mts)",25,"Mediano",-68.84429,-32.88283,1,"Parque Central",1655358,0
"21311",40370,"Pltano","11/04/2011 09:48","Alto (> 8 mts)",176,"Grande",-68.8442,-32.88284,1,"Parque Central",1655358,0
"21312",40372,"Pltano","11/04/2011 09:42","Alto (> 8 mts)",162,"Grande",-68.84411,-32.88271,1,"Parque Central",1655358,0
"21313",40373,"Pltano","11/04/2011 09:36","Alto (> 8 mts)",160,"Grande",-68.84409,-32.88266,1,"Parque Central",1655358,0
"21314",40374,"Pltano","11/04/2011 09:34","Alto (> 8 mts)",190,"Grande",-68.84406,-32.88256,1,"Parque Central",1655358,1
"21315",40376,"Pltano","11/04/2011 09:29","Alto (> 8 mts)",250,"Grande",-68.844,-32.8823,1,"Parque Central",1655358,0
"21316",40377,"Pltano","11/04/2011 09:26","Alto (> 8 mts)",176,"Grande",-68.84396,-32.88219,1,"Parque Central",1655358,0
"21317",40379,"Fresno europeo","11/04/2011 09:16","Alto (> 8 mts)",105,"Grande",-68.84389,-32.88188,1,"Parque Central",1655358,0
"21318",40380,"Pltano","11/04/2011 09:13","Alto (> 8 mts)",140,"Grande",-68.84387,-32.88182,1,"Parque Central",1655358,0
"21319",40381,"Pltano","11/04/2011 09:10","Alto (> 8 mts)",172,"Grande",-68.84385,-32.88175,1,"Parque Central",1655358,0
"21320",40382,"Olmo comun","08/04/2011 13:01","Alto (> 8 mts)",70,"Grande",-68.84394,-32.88167,1,"Parque Central",1655358,0
"21321",40385,"Braquiquito","08/04/2011 12:56","Medio (4 - 8 mts)",30,"Mediano",-68.8441,-32.88165,1,"Parque Central",1655358,0
"21322",40386,"Fresno europeo","08/04/2011 12:51","Medio (4 - 8 mts)",25,"Mediano",-68.84427,-32.88162,1,"Parque Central",1655358,0
"21323",40388,"Olmo comun","08/04/2011 12:43","Alto (> 8 mts)",90,"Grande",-68.84449,-32.88158,1,"Parque Central",1655358,0
"21324",40390,"Morera","08/04/2011 12:40","Medio (4 - 8 mts)",45,"Mediano",-68.84464,-32.88155,1,"Parque Central",1655358,0
"21325",40395,"Fresno europeo","08/04/2011 12:25","Medio (4 - 8 mts)",67,"Grande",-68.84506,-32.88179,1,"Parque Central",1655358,0
"21326",40396,"Fresno europeo","08/04/2011 12:23","Alto (> 8 mts)",87,"Grande",-68.84509,-32.88191,1,"Parque Central",1655358,0
"21327",40399,"Morera","08/04/2011 12:11","Muy bajo (1 - 2 mts)",8,"Chico",-68.84518,-32.88223,1,"Parque Central",1655358,0
"21328",40401,"Morera","08/04/2011 12:08","Alto (> 8 mts)",125,"Grande",-68.84522,-32.88241,1,"Parque Central",1655358,1
"21329",40404,"Pltano","12/04/2011 10:34","Alto (> 8 mts)",190,"Grande",-68.84504,-32.88287,1,"Parque Central",1655358,0
"21330",40405,"Pltano","12/04/2011 10:31","Alto (> 8 mts)",210,"Grande",-68.84489,-32.8829,1,"Parque Central",1655358,0
"21331",40406,"Pltano","12/04/2011 10:29","Alto (> 8 mts)",200,"Grande",-68.84482,-32.88291,1,"Parque Central",1655358,0
"21332",40407,"Pltano","12/04/2011 10:28","Alto (> 8 mts)",215,"Grande",-68.84472,-32.88293,1,"Parque Central",1655358,0
"21333",40408,"Pltano","12/04/2011 10:26","Alto (> 8 mts)",160,"Grande",-68.84465,-32.88294,1,"Parque Central",1655358,0
"21334",40409,"Pltano","12/04/2011 10:24","Alto (> 8 mts)",194,"Grande",-68.84459,-32.88295,1,"Parque Central",1655358,0
"21335",40412,"Pltano","12/04/2011 10:17","Alto (> 8 mts)",190,"Grande",-68.84432,-32.883,1,"Parque Central",1655358,0
"21336",40413,"Pltano","12/04/2011 10:16","Alto (> 8 mts)",210,"Grande",-68.84423,-32.88301,1,"Parque Central",1655358,1
"21337",40414,"Pltano","12/04/2011 10:14","Alto (> 8 mts)",150,"Grande",-68.8442,-32.88308,1,"Parque Central",1655358,0
"21338",40415,"Pltano","12/04/2011 10:10","Alto (> 8 mts)",250,"Grande",-68.84422,-32.88315,1,"Parque Central",1655358,0
"21339",40416,"Pltano","12/04/2011 10:04","Alto (> 8 mts)",160,"Grande",-68.84425,-32.88325,1,"Parque Central",1655358,0
"21340",40417,"Pltano","12/04/2011 09:59","Alto (> 8 mts)",244,"Grande",-68.84427,-32.88332,1,"Parque Central",1655358,0
"21341",40419,"Pltano","12/04/2011 09:54","Alto (> 8 mts)",235,"Grande",-68.84431,-32.88346,1,"Parque Central",1655358,0
"21342",40423,"Morera","11/04/2011 12:37","Alto (> 8 mts)",130,"Grande",-68.84439,-32.88378,1,"Parque Central",1655358,0
"21343",40424,"Pltano","11/04/2011 12:33","Alto (> 8 mts)",175,"Grande",-68.84441,-32.88385,1,"Parque Central",1655358,0
"21344",40425,"Pltano","11/04/2011 12:30","Alto (> 8 mts)",220,"Grande",-68.84442,-32.88391,1,"Parque Central",1655358,0
"21345",40427,"Fresno europeo","11/04/2011 12:26","Alto (> 8 mts)",80,"Grande",-68.84457,-32.88396,1,"Parque Central",1655358,0
"21346",40429,"Fresno europeo","11/04/2011 12:24","Medio (4 - 8 mts)",65,"Grande",-68.84469,-32.88393,1,"Parque Central",1655358,0
"21347",40431,"Fresno europeo","11/04/2011 12:18","Medio (4 - 8 mts)",75,"Grande",-68.84494,-32.88389,1,"Parque Central",1655358,0
"21348",40432,"Fresno americano","11/04/2011 12:17","Alto (> 8 mts)",85,"Grande",-68.84501,-32.88387,1,"Parque Central",1655358,0
"21349",40433,"Fresno europeo","11/04/2011 12:15","Medio (4 - 8 mts)",55,"Mediano",-68.8451,-32.88385,1,"Parque Central",1655358,0
"21350",40434,"Fresno europeo","11/04/2011 12:14","Medio (4 - 8 mts)",75,"Grande",-68.84527,-32.88382,1,"Parque Central",1655358,0
"21351",40435,"Fresno europeo","11/04/2011 12:12","Medio (4 - 8 mts)",80,"Grande",-68.84535,-32.88381,1,"Parque Central",1655358,0
"21352",40436,"Fresno europeo","11/04/2011 12:10","Medio (4 - 8 mts)",55,"Mediano",-68.8455,-32.88378,1,"Parque Central",1655358,0
"21353",40437,"Morera","11/04/2011 12:08","Alto (> 8 mts)",210,"Grande",-68.84556,-32.88371,1,"Parque Central",1655358,0
"21354",40439,"Morera","11/04/2011 12:03","Medio (4 - 8 mts)",50,"Mediano",-68.84551,-32.88351,1,"Parque Central",1655358,0
"21355",40443,"Morera","11/04/2011 11:55","Alto (> 8 mts)",175,"Grande",-68.84543,-32.88321,1,"Parque Central",1655358,0
"21356",40446,"Morera","11/04/2011 10:45","Muy bajo (1 - 2 mts)",8,"Chico",-68.84538,-32.88304,1,"Parque Central",1655358,0
"21357",40447,"Morera","11/04/2011 10:43","Alto (> 8 mts)",130,"Grande",-68.84537,-32.88298,1,"Parque Central",1655358,0
"21358",40448,"Caducifolio","11/04/2011 10:41","Muy bajo (1 - 2 mts)",15,"Chico",-68.84536,-32.88295,1,"Parque Central",1655358,0
"21359",40451,"Pltano","11/04/2011 10:36","Alto (> 8 mts)",174,"Grande",-68.84526,-32.88283,1,"Parque Central",1655358,0
"21360",40452,"Pltano","11/04/2011 10:33","Medio (4 - 8 mts)",33,"Mediano",-68.84517,-32.88284,1,"Parque Central",1655358,0
"21361",40453,"Pltano","11/04/2011 10:43","Alto (> 8 mts)",210,"Grande",-68.84296,-32.88306,1,"Parque Central",1655358,0
"21362",40455,"Pltano","11/04/2011 10:40","Alto (> 8 mts)",185,"Grande",-68.84308,-32.88304,1,"Parque Central",1655358,0
"21363",40456,"Pltano","11/04/2011 10:39","Alto (> 8 mts)",200,"Grande",-68.84316,-32.88303,1,"Parque Central",1655358,0
"21364",40457,"Pltano","11/04/2011 10:36","Alto (> 8 mts)",210,"Grande",-68.84329,-32.883,1,"Parque Central",1655358,0
"21365",40460,"Pltano","11/04/2011 10:32","Alto (> 8 mts)",200,"Grande",-68.84354,-32.88296,1,"Parque Central",1655358,0
"21366",40461,"Pltano","11/04/2011 10:31","Alto (> 8 mts)",180,"Grande",-68.8436,-32.88294,1,"Parque Central",1655358,0
"21367",40462,"Pltano","11/04/2011 10:26","Alto (> 8 mts)",180,"Grande",-68.84371,-32.88292,1,"Parque Central",1655358,0
"21368",40469,"Pltano","11/04/2011 09:55","Alto (> 8 mts)",195,"Grande",-68.84389,-32.88243,1,"Parque Central",1655358,0
"21369",40471,"Pltano","11/04/2011 09:52","Alto (> 8 mts)",200,"Grande",-68.84384,-32.88227,1,"Parque Central",1655358,0
"21370",40474,"Morera","11/04/2011 09:47","Alto (> 8 mts)",117,"Grande",-68.8438,-32.8821,1,"Parque Central",1655358,1
"21371",40477,"Pltano","11/04/2011 09:42","Alto (> 8 mts)",200,"Grande",-68.84374,-32.8819,1,"Parque Central",1655358,0
"21372",40478,"Pltano","11/04/2011 09:40","Alto (> 8 mts)",125,"Grande",-68.84373,-32.88184,1,"Parque Central",1655358,0
"21373",40479,"Pltano","11/04/2011 09:39","Alto (> 8 mts)",220,"Grande",-68.84372,-32.88178,1,"Parque Central",1655358,1
"21374",40480,"Fresno europeo","11/04/2011 09:29","Medio (4 - 8 mts)",22,"Mediano",-68.84361,-32.88172,1,"Parque Central",1655358,0
"21375",40481,"Fresno europeo","11/04/2011 09:24","Bajo (2 - 4 mts)",20,"Chico",-68.84345,-32.88173,1,"Parque Central",1655358,0
"21376",40482,"Fresno europeo","11/04/2011 09:23","Muy bajo (1 - 2 mts)",5,"Chico",-68.84334,-32.88174,1,"Parque Central",1655358,0
"21377",40488,"Olmo comun","11/04/2011 09:12","Alto (> 8 mts)",82,"Grande",-68.84284,-32.88179,1,"Parque Central",1655358,0
"21378",40489,"Olmo comun","11/04/2011 09:10","Medio (4 - 8 mts)",90,"Grande",-68.84277,-32.88179,1,"Parque Central",1655358,0
"21379",40492,"Fresno americano","25/04/2011 12:18","Alto (> 8 mts)",190,"Grande",-68.84256,-32.88187,1,"Parque Central",1655358,0
"21380",40493,"Fresno americano","08/04/2011 12:59","Muy bajo (1 - 2 mts)",10,"Chico",-68.84256,-32.8819,1,"Parque Central",1655358,0
"21381",40495,"Morera","08/04/2011 12:52","Alto (> 8 mts)",130,"Grande",-68.84261,-32.88206,1,"Parque Central",1655358,0
"21382",40496,"Morera","08/04/2011 12:50","Bajo (2 - 4 mts)",12,"Chico",-68.84262,-32.88211,1,"Parque Central",1655358,0
"21383",40497,"Fresno europeo","08/04/2011 12:48","Medio (4 - 8 mts)",98,"Grande",-68.84265,-32.88222,1,"Parque Central",1655358,0
"21384",40498,"Morera","08/04/2011 12:47","Alto (> 8 mts)",165,"Grande",-68.84266,-32.88227,1,"Parque Central",1655358,0
"21385",40501,"Fresno europeo","08/04/2011 12:31","Medio (4 - 8 mts)",132,"Grande",-68.84277,-32.88267,1,"Parque Central",1655358,0
"21386",40502,"Fresno europeo","08/04/2011 12:27","Muy bajo (1 - 2 mts)",10,"Chico",-68.84279,-32.88276,1,"Parque Central",1655358,0
"21387",40503,"Fresno europeo","08/04/2011 12:25","Alto (> 8 mts)",122,"Grande",-68.84281,-32.88281,1,"Parque Central",1655358,0
"21388",40508,"Pltano","12/04/2011 10:45","Alto (> 8 mts)",122,"Grande",-68.84428,-32.8839,1,"Parque Central",1655358,0
"21389",40509,"Pltano","12/04/2011 10:43","Alto (> 8 mts)",195,"Grande",-68.84427,-32.88384,1,"Parque Central",1655358,0
"21390",40510,"Pltano","12/04/2011 10:40","Alto (> 8 mts)",190,"Grande",-68.84424,-32.88379,1,"Parque Central",1655358,0
"21391",40511,"Pltano","12/04/2011 10:36","Alto (> 8 mts)",200,"Grande",-68.84423,-32.88373,1,"Parque Central",1655358,0
"21392",40512,"Pltano","12/04/2011 10:34","Alto (> 8 mts)",230,"Grande",-68.84422,-32.88367,1,"Parque Central",1655358,0
"21393",40513,"Pltano","12/04/2011 10:33","Alto (> 8 mts)",260,"Grande",-68.8442,-32.88359,1,"Parque Central",1655358,0
"21394",40516,"Pltano","12/04/2011 10:26","Alto (> 8 mts)",150,"Grande",-68.84414,-32.88337,1,"Parque Central",1655358,0
"21395",40519,"Pltano","12/04/2011 10:17","Alto (> 8 mts)",120,"Grande",-68.84407,-32.88316,1,"Parque Central",1655358,1
"21396",40523,"Pltano","12/04/2011 10:09","Alto (> 8 mts)",210,"Grande",-68.84381,-32.88309,1,"Parque Central",1655358,0
"21397",40524,"Pltano","12/04/2011 10:07","Alto (> 8 mts)",195,"Grande",-68.84371,-32.8831,1,"Parque Central",1655358,0
"21398",40525,"Pltano","12/04/2011 10:05","Alto (> 8 mts)",195,"Grande",-68.84363,-32.88312,1,"Parque Central",1655358,0
"21399",40526,"Pltano","12/04/2011 10:04","Alto (> 8 mts)",220,"Grande",-68.84355,-32.88313,1,"Parque Central",1655358,0
"21400",40527,"Pltano","12/04/2011 10:02","Alto (> 8 mts)",200,"Grande",-68.84346,-32.88316,1,"Parque Central",1655358,0
"21401",40528,"Pltano","12/04/2011 10:00","Alto (> 8 mts)",195,"Grande",-68.84331,-32.88319,1,"Parque Central",1655358,0
"21402",40529,"Pltano","12/04/2011 09:57","Alto (> 8 mts)",200,"Grande",-68.84324,-32.8832,1,"Parque Central",1655358,0
"21403",40530,"Pltano","12/04/2011 09:55","Bajo (2 - 4 mts)",14,"Chico",-68.84314,-32.88322,1,"Parque Central",1655358,0
"21404",40532,"Pltano","12/04/2011 09:52","Alto (> 8 mts)",190,"Grande",-68.84301,-32.88325,1,"Parque Central",1655358,0
"21405",40533,"Morera","12/04/2011 09:49","Alto (> 8 mts)",165,"Grande",-68.84299,-32.88344,1,"Parque Central",1655358,0
"21406",40535,"Morera","12/04/2011 09:44","Alto (> 8 mts)",190,"Grande",-68.84304,-32.88365,1,"Parque Central",1655358,0
"21407",40536,"Morera","11/04/2011 12:27","Muy bajo (1 - 2 mts)",5,"Chico",-68.84309,-32.88384,1,"Parque Central",1655358,0
"21408",40537,"Morera","11/04/2011 12:25","Alto (> 8 mts)",180,"Grande",-68.8431,-32.8839,1,"Parque Central",1655358,0
"21409",40538,"Morera","11/04/2011 12:19","Alto (> 8 mts)",180,"Grande",-68.84316,-32.88411,1,"Parque Central",1655358,0
"21410",40540,"Fresno europeo","11/04/2011 12:11","Alto (> 8 mts)",55,"Mediano",-68.84337,-32.88418,1,"Parque Central",1655358,0
"21411",40541,"Fresno europeo","11/04/2011 12:09","Alto (> 8 mts)",52,"Mediano",-68.84344,-32.88417,1,"Parque Central",1655358,0
"21412",40544,"Fresno europeo","11/04/2011 12:02","Medio (4 - 8 mts)",41,"Mediano",-68.84378,-32.88411,1,"Parque Central",1655358,0
"21413",40547,"Fresno europeo","11/04/2011 11:57","Medio (4 - 8 mts)",32,"Mediano",-68.8441,-32.88405,1,"Parque Central",1655358,0
"21414",40548,"Fresno europeo","18/04/2011 09:44","Alto (> 8 mts)",120,"Grande",-68.84689,-32.8838,1,"Parque Central",1655358,0
"21415",40550,"Fresno americano","18/04/2011 09:37","Alto (> 8 mts)",80,"Grande",-68.84694,-32.88397,1,"Parque Central",1655358,0
"21416",40555,"Morera","18/04/2011 09:27","Alto (> 8 mts)",130,"Grande",-68.84706,-32.88441,1,"Parque Central",1655358,0
"21417",40559,"Pltano","18/04/2011 09:16","Alto (> 8 mts)",170,"Grande",-68.84695,-32.88464,1,"Parque Central",1655358,0
"21418",40560,"Pltano","18/04/2011 09:15","Alto (> 8 mts)",190,"Grande",-68.84686,-32.88465,1,"Parque Central",1655358,0
"21419",40562,"Pltano","15/04/2011 12:36","Muy bajo (1 - 2 mts)",15,"Chico",-68.84664,-32.8847,1,"Parque Central",1655358,0
"21420",40563,"Pltano","15/04/2011 12:33","Alto (> 8 mts)",220,"Grande",-68.84653,-32.88472,1,"Parque Central",1655358,0
"21421",40565,"Pltano","15/04/2011 12:30","Alto (> 8 mts)",200,"Grande",-68.84636,-32.88476,1,"Parque Central",1655358,1
"21422",40566,"Pltano","15/04/2011 12:28","Alto (> 8 mts)",170,"Grande",-68.84622,-32.88478,1,"Parque Central",1655358,0
"21423",40573,"Morera","15/04/2011 12:14","Alto (> 8 mts)",190,"Grande",-68.8459,-32.88446,1,"Parque Central",1655358,0
"21424",40578,"Morera","15/04/2011 12:05","Alto (> 8 mts)",180,"Grande",-68.84581,-32.88413,1,"Parque Central",1655358,0
"21425",40580,"Morera","15/04/2011 12:02","Alto (> 8 mts)",190,"Grande",-68.84578,-32.88403,1,"Parque Central",1655358,1
"21426",40582,"Ligustro","15/04/2011 11:58","Bajo (2 - 4 mts)",15,"Chico",-68.84581,-32.88385,1,"Parque Central",1655358,0
"21427",40583,"Morera","15/04/2011 11:57","Alto (> 8 mts)",140,"Grande",-68.84586,-32.88384,1,"Parque Central",1655358,0
"21428",40584,"Morera","15/04/2011 11:56","Alto (> 8 mts)",140,"Grande",-68.84593,-32.88383,1,"Parque Central",1655358,0
